,name,metacritic_review_count,metacritic_review_score,user_review_count,user_review_score,developer,publisher,platforms,genres,esrb,must_play
10804,Pacific Storm: Allies,Based on 13 Critic Reviews,60,Based on 9 User Ratings,6.0,Developer:           Lesta Studio,Publisher: Buka Entertainment,['PC'],['Real-Time Strategy'],Rated T                           for Teen,0
10805,Yoshi Topsy-Turvy,Based on 23 Critic Reviews,60,Based on 14 User Ratings,7.4,Developer:           Artoon,Publisher: Nintendo,['Game Boy Advance'],['2D Platformer'],Rated E                           for Everyone,0
10806,Wii Play: Motion,Based on 34 Critic Reviews,60,Based on 30 User Ratings,6.6,Developer:           Good-Feel,Publisher: Nintendo,['Wii'],['Party'],Rated E +10                           for Everyone +10,0
10807,Mega Man Star Force: Dragon,Based on 19 Critic Reviews,60,Based on 19 User Ratings,5.9,Developer:           Capcom,Publisher: Capcom,['DS'],['Action RPG'],Rated E                           for Everyone,0
10808,Bratz: Rock Angelz,Based on 7 Critic Reviews,60,Based on 9 User Ratings,5.9,Developer:           Blitz Games,Publisher: THQ,"['GameCube', 'PlayStation 2', 'PC', 'Game Boy Advance']",['Virtual Life'],Rated E                           for Everyone,0
10809,Tempest: Pirate Action RPG,Based on 11 Critic Reviews,60,Based on 14 User Ratings,4.7,Developer:           Lion's Shade,Publisher: HeroCraft,"['PlayStation 4', 'PC', 'iOS (iPhone/iPad)']",['Marine Combat Sim'],,0
10810,ER (2005),Based on 23 Critic Reviews,60,,tbd,Developer:           Legacy Interactive,Publisher: Legacy Interactive,['PC'],['Virtual Life'],Rated T                           for Teen,0
10811,Moon Diver,Based on 34 Critic Reviews,60,Based on 8 User Ratings,7.1,Developer:           FeelPlus,Publisher: Square Enix,"['Xbox 360', 'PlayStation 3']","[""2D Beat-'Em-Up""]",Rated E +10                           for Everyone +10,0
10812,Aka,Based on 8 Critic Reviews,60,Based on 4 User Ratings,3.8,Developer:           Cosmo Gatto,Publisher: Neowiz,"['PC', 'Nintendo Switch']",['Virtual Life'],Rated E                           for Everyone,0
10813,Trapt,Based on 36 Critic Reviews,60,Based on 15 User Ratings,7.5,Developer:           Paon Corporation,Publisher: Tecmo,['PlayStation 2'],['Strategy'],Rated M                           for Mature,0
10814,Massira,Based on 7 Critic Reviews,60,Based on 18 User Ratings,5.4,Developer:           Frost Monkey Games,"Publisher: Factoria Cultural Gestio, S.L.","['PlayStation 4', 'PC']",['Third-Person Adventure'],Rated E                           for Everyone,0
10815,Exorder,Based on 7 Critic Reviews,60,,tbd,Developer:           Solid9 Studio,Publisher: No Gravity Games,"['PC', 'Nintendo Switch', 'Xbox One']",['Turn-Based Tactics'],,0
10816,World Championship Poker: Deluxe Series,Based on 8 Critic Reviews,60,,tbd,Developer:           Coresoft,Publisher: Crave,"['PlayStation 2', 'GameCube', 'Xbox', 'Game Boy Advance', 'DS']",['Gambling'],Rated E                           for Everyone,0
10817,WWE 2K Battlegrounds,Based on 33 Critic Reviews,60,Based on 105 User Ratings,4.7,Developer:           Saber Interactive,Publisher: 2K Games,"['PlayStation 4', 'Xbox One', 'PC', 'Nintendo Switch', 'Xbox Series X']",['Wrestling'],Rated T                           for Teen,0
10818,Dokapon Journey,Based on 16 Critic Reviews,60,Based on 5 User Ratings,7.2,Developer:           Suzak,Publisher: Atlus,['DS'],['RPG'],Rated E +10                           for Everyone +10,0
10819,The Powerpuff Girls: Mojo Jojo A-Go-Go,Based on 11 Critic Reviews,60,Based on 6 User Ratings,7.2,Developer:           Sennari Interactive,Publisher: Bam Entertainment,['Game Boy Advance'],"[""Horizontal Shoot-'Em-Up""]",Rated E                           for Everyone,0
10820,Atlantis Quest,Based on 8 Critic Reviews,60,,tbd,Developer:           TERMINAL Studio,Publisher: Big Fish Games,"['PC', 'iOS (iPhone/iPad)']",['Matching Puzzle'],,0
10821,Ribbit King,Based on 11 Critic Reviews,60,Based on 10 User Ratings,7.3,Developer:           Infinity,Publisher: Bandai,"['GameCube', 'PlayStation 2']",['Golf'],Rated E                           for Everyone,0
10822,Risen,Based on 37 Critic Reviews,60,Based on 95 User Ratings,6.8,Developer:           Piranha Bytes,Publisher: Deep Silver,"['PC', 'Xbox 360', 'PlayStation 4', 'Nintendo Switch', 'Xbox One']",['Action RPG'],Rated M                           for Mature,0
10823,Luxor: The Wrath of Set,Based on 16 Critic Reviews,60,Based on 4 User Ratings,6.0,Developer:           MumboJumbo,Publisher: MumboJumbo,['PSP'],['Puzzle'],Rated E                           for Everyone,0
10824,Gardening Mama,Based on 17 Critic Reviews,60,Based on 6 User Ratings,8.3,Developer:           Office Create,Publisher: Majesco,"['DS', 'iOS (iPhone/iPad)']",['Virtual Career'],Rated E                           for Everyone,0
10825,Legend of the Guardians: The Owls of Ga'Hoole,Based on 13 Critic Reviews,60,Based on 7 User Ratings,7.7,Developer:           Krome Studios,Publisher: Warner Bros. Interactive Entertainment,"['PlayStation 3', 'DS', 'Wii', 'Xbox 360']",['Action Adventure'],Rated E +10                           for Everyone +10,0
10826,Oh...Sir! The Insult Simulator,Based on 9 Critic Reviews,60,Based on 4 User Ratings,5.8,Developer:           Vile Monarch,Publisher: Gambitious,"['PC', 'iOS (iPhone/iPad)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']",['Simulation'],Rated T                           for Teen,0
10827,Magicka: Vietnam,Based on 8 Critic Reviews,60,Based on 28 User Ratings,6.4,Developer:           Arrowhead Game Studios,Publisher: Paradox Interactive,['PC'],['Linear Action Adventure'],Rated T                           for Teen,0
10828,Rave Master,Based on 15 Critic Reviews,60,Based on 4 User Ratings,6.5,Developer:           Konami,Publisher: Konami,['GameCube'],['3D Fighting'],Rated T                           for Teen,0
10829,DOLMEN,Based on 31 Critic Reviews,60,Based on 33 User Ratings,6.4,Developer:           Massive Work Studio,Publisher: Prime Matter,"['PlayStation 4', 'PC', 'Xbox One', 'PlayStation 5', 'Xbox Series X']",['Action RPG'],Rated T                           for Teen,0
10830,Sonic Rivals 2,Based on 24 Critic Reviews,60,Based on 56 User Ratings,7.6,Developer:           Backbone Entertainment,Publisher: Sega,['PSP'],['Arcade Racing'],Rated E                           for Everyone,0
10831,Fight Crab,Based on 18 Critic Reviews,60,Based on 10 User Ratings,7.2,Developer:           Calappa Games,Publisher: Playism,"['Nintendo Switch', 'PC']",['3D Fighting'],Rated E +10                           for Everyone +10,0
10832,Magic: Duels of the Planeswalkers 2015,Based on 25 Critic Reviews,60,Based on 127 User Ratings,3.2,Developer:           Wizards of the Coast,Publisher: Wizards of the Coast,"['iOS (iPhone/iPad)', 'Xbox One', 'Xbox 360', 'PC']",['Card Battle'],Rated T                           for Teen,0
10833,Crash: Mind Over Mutant,Based on 42 Critic Reviews,60,Based on 67 User Ratings,6.6,Developer:           Radical Entertainment,Publisher: Activision,"['Wii', 'DS', 'Xbox 360', 'PlayStation 2', 'PSP']",['3D Platformer'],Rated E +10                           for Everyone +10,0
10834,Shaun White Snowboarding,Based on 48 Critic Reviews,60,Based on 9 User Ratings,6.7,Developer:           Ubisoft Montreal,Publisher: Ubisoft,"['DS', 'Xbox 360', 'PlayStation 2', 'PC', 'PlayStation 3', 'PSP', 'Wii']",['Skiing'],Rated T                           for Teen,0
10835,Agatha Christie: Murder on the Orient Express (2006),Based on 22 Critic Reviews,60,Based on 12 User Ratings,6.9,Developer:           AWE Games,Publisher: DreamCatcher Interactive,['PC'],['Third-Person Adventure'],Rated T                           for Teen,0
10836,Captain America: Super Soldier,Based on 48 Critic Reviews,60,Based on 51 User Ratings,6.5,Developer:           Next Level Games,Publisher: Sega,"['Xbox 360', 'PlayStation 3', 'PC', 'Wii', 'PSP', 'DS', '3DS']",['Action Adventure'],Rated T                           for Teen,0
10837,Zombie Revenge,Based on 22 Critic Reviews,60,Based on 6 User Ratings,8.0,Developer:           Sega,Publisher: Sega,['Dreamcast'],"[""3D Beat-'Em-Up""]",Rated M                           for Mature,0
10838,Adventure Pinball: Forgotten Island,Based on 11 Critic Reviews,60,Based on 7 User Ratings,7.3,Developer:           Digital Extremes,Publisher: Electronic Arts,"['PC', 'PlayStation 2']",['Pinball'],Rated E                           for Everyone,0
10839,Star Wars Trilogy: Apprentice of the Force,Based on 21 Critic Reviews,60,Based on 6 User Ratings,6.3,Developer:           Ubisoft,Publisher: Ubisoft,['Game Boy Advance'],['Action Adventure'],Rated E                           for Everyone,0
10840,Wars and Warriors: Joan of Arc,Based on 24 Critic Reviews,60,Based on 21 User Ratings,7.3,Developer:           Enlight Software,Publisher: Enlight Software,"['Xbox', 'PC']",['Action Adventure'],Rated T                           for Teen,0
10841,PokePark 2: Wonders Beyond,Based on 18 Critic Reviews,60,Based on 73 User Ratings,7.7,Developer:           Creatures Inc.,Publisher: Nintendo,['Wii'],['Action Adventure'],Rated E                           for Everyone,0
10842,.hack//G.U. vol. 3//Redemption,Based on 15 Critic Reviews,60,Based on 21 User Ratings,8.8,Developer:           CyberConnect2,Publisher: Namco Bandai Games,['PlayStation 2'],['Action RPG'],Rated T                           for Teen,0
10843,Snoopy's Grand Adventure,Based on 9 Critic Reviews,60,Based on 7 User Ratings,5.3,Developer:           Behaviour Interactive,Publisher: Activision,"['PlayStation 4', 'Xbox One', 'Wii U', '3DS', 'Xbox 360']",['2D Platformer'],Rated E                           for Everyone,0
10844,The Complex,Based on 22 Critic Reviews,60,Based on 51 User Ratings,5.9,Developer:           Wales Interactive,Publisher: Wales Interactive,"['PlayStation 4', 'PC', 'Xbox One', 'Nintendo Switch', 'iOS (iPhone/iPad)', 'PlayStation 5']",['Adventure'],Rated M                           for Mature,0
10845,Sheltered 2,Based on 11 Critic Reviews,60,Based on 7 User Ratings,2.4,Developer:           Unicube,Publisher: Team17,['PC'],['Strategy'],,0
10846,Helix (2008),Based on 18 Critic Reviews,60,,tbd,Developer:           Ghostfire Games,Publisher: Ghostfire Games,['Wii'],['Dancing'],Rated E                           for Everyone,0
10847,Cooking Mama 5: Bon Appetit!,Based on 11 Critic Reviews,60,Based on 13 User Ratings,8.0,Developer:           Cooking Mama Limited,Publisher: Majesco,['3DS'],['Virtual Career'],Rated E                           for Everyone,0
10848,Yu-Gi-Oh! GX Tag Force 2,Based on 7 Critic Reviews,60,Based on 19 User Ratings,7.8,Developer:           Konami,Publisher: Konami,['PSP'],['Card Battle'],Rated E                           for Everyone,0
10849,Fort Solis,Based on 42 Critic Reviews,60,Based on 129 User Ratings,6.8,Developer:           Fallen Leaf                  Black Drakkar Games,Publisher: Plug In Digital,"['PC', 'PlayStation 5']",['Action Adventure'],Rated M                           for Mature,0
10850,Puzzle Scape,Based on 10 Critic Reviews,60,,tbd,Developer:           Farmind Ltd,Publisher: Got Game Entertainment,['PSP'],['Puzzle'],Rated E                           for Everyone,0
10851,Tomb Raider Underworld: Beneath the Ashes,Based on 15 Critic Reviews,60,Based on 9 User Ratings,8.4,Developer:           Crystal Dynamics,Publisher: Eidos Interactive,['Xbox 360'],['Action Adventure'],Rated T                           for Teen,0
10852,Ryse: Son of Rome,Based on 77 Critic Reviews,60,"Based on 1,883 User Ratings",6.5,Developer:           Crytek,Publisher: Microsoft Game Studios,"['Xbox One', 'PC']",['Linear Action Adventure'],Rated M                           for Mature,0
10853,Conflict: Vietnam,Based on 40 Critic Reviews,60,Based on 7 User Ratings,6.6,Developer:           Pivotal Games,Publisher: Global Star Software,"['Xbox', 'PC', 'PlayStation 2']",['Third Person Shooter'],Rated M                           for Mature,0
10854,The Secret Saturdays: Beasts of the 5th Sun,Based on 8 Critic Reviews,60,,tbd,Developer:           High Voltage Software,Publisher: D3Publisher,"['Wii', 'DS', 'PlayStation 2', 'PSP']",['Action Adventure'],Rated E +10                           for Everyone +10,0
10855,Sega Smash Pack,Based on 14 Critic Reviews,60,Based on 7 User Ratings,5.7,Developer:           CodeFire,Publisher: THQ,['Game Boy Advance'],['Compilation'],Rated E                           for Everyone,0
10856,Star X,Based on 10 Critic Reviews,60,Based on 4 User Ratings,8.5,Developer:           Graphic State,Publisher: Bam Entertainment,['Game Boy Advance'],['Rail Shooter'],Rated E                           for Everyone,0
10857,Dragon Quest II,Based on 9 Critic Reviews,60,Based on 23 User Ratings,6.0,Developer:           Square Enix,Publisher: Square Enix,"['PlayStation 4', '3DS', 'iOS (iPhone/iPad)', 'Nintendo Switch']",['JRPG'],Rated T                           for Teen,0
10858,Buku Sudoku,Based on 19 Critic Reviews,60,,tbd,Developer:           Absolutist,Publisher: Microsoft Game Studios,"['Xbox 360', 'PC', 'Wii']",['Logic Puzzle'],Rated E                           for Everyone,0
10859,Guilty Gear Dust Strikers,Based on 25 Critic Reviews,60,Based on 9 User Ratings,5.7,Developer:           Arc System Works,Publisher: Majesco,['DS'],['2D Fighting'],Rated T                           for Teen,0
10860,The Shoot,Based on 39 Critic Reviews,60,Based on 17 User Ratings,6.5,Developer:           Cohort Studios,Publisher: SCEA,['PlayStation 3'],['Light Gun'],Rated T                           for Teen,0
10861,Spectra: 8bit Racing,Based on 10 Critic Reviews,60,,tbd,Developer:           Gateway Interactive,Publisher: Mastertronic,"['PC', 'Xbox One']",['Auto Racing'],,0
10862,Dusk Diver 2,Based on 10 Critic Reviews,60,Based on 4 User Ratings,6.3,Developer:           Wanin International,Publisher: Idea Factory,"['Nintendo Switch', 'PC', 'PlayStation 4', 'PlayStation 5']","[""3D Beat-'Em-Up""]",Rated T                           for Teen,0
10863,Wario: Master of Disguise,Based on 35 Critic Reviews,60,Based on 28 User Ratings,6.5,Developer:           Suzak,Publisher: Nintendo,['DS'],['2D Platformer'],Rated E +10                           for Everyone +10,0
10864,Foreclosed,Based on 12 Critic Reviews,60,Based on 15 User Ratings,5.5,Developer:           Antab,Publisher: Merge Games,"['Nintendo Switch', 'PC', 'Xbox One', 'PlayStation 4', 'PlayStation 5', 'Xbox Series X']",['Action Adventure'],Rated M                           for Mature,0
10865,Conglomerate 451,Based on 19 Critic Reviews,60,Based on 10 User Ratings,5.2,Developer:           RuneHeads,Publisher: 1C Entertainment,"['PC', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']",['Western RPG'],,0
10866,Bakugan Battle Brawlers,Based on 16 Critic Reviews,60,Based on 23 User Ratings,7.0,Developer:           Now Production,Publisher: Activision,"['PlayStation 2', 'PlayStation 3', 'Xbox 360', 'Wii', 'DS']",['Trainer RPG'],Rated E                           for Everyone,0
10867,James Noir's Hollywood Crimes,Based on 22 Critic Reviews,60,Based on 7 User Ratings,6.6,Developer:           Ubisoft,Publisher: Ubisoft,"['iOS (iPhone/iPad)', '3DS']",['Puzzle'],Rated T                           for Teen,0
10868,A Game of Dwarves,Based on 11 Critic Reviews,60,Based on 66 User Ratings,6.4,Developer:           Zeal Game Studios,Publisher: Paradox Interactive,"['PC', 'PlayStation 3']",['Strategy'],,0
10869,Pirates of the Caribbean Online,Based on 7 Critic Reviews,60,Based on 11 User Ratings,6.8,Developer:           Disney Online,Publisher: Disney Online,['PC'],['MMORPG'],Rated E +10                           for Everyone +10,0
10870,"Shonen Jump's Shaman King: Legacy of the Spirits, Soaring Hawk",Based on 13 Critic Reviews,59,Based on 4 User Ratings,7.8,Developer:           KCEJ,Publisher: Konami,['Game Boy Advance'],['RPG'],Rated E                           for Everyone,0
10871,King's Field: The Ancient City,Based on 14 Critic Reviews,60,Based on 31 User Ratings,8.5,Developer:           From Software,Publisher: Agetec,['PlayStation 2'],['Western RPG'],Rated T                           for Teen,0
10872,Dragon Throne: Battle of Red Cliffs,Based on 9 Critic Reviews,60,,tbd,Developer:           Object,Publisher: Strategy First,['PC'],['Real-Time Strategy'],Rated T                           for Teen,0
